,Timestamp,Open,High,Low,Close,Volume,SAR_2,SAR_POS_2,DMI+,DMI-,ADX,CS,CS_POS,STX,ST,ATR,RSI,Lowest_Low,Highest_High,%K,%D,Stochastic,ATR_buffer
12,2024-01-01 10:15:00+05:30,48249.0,48264.25,48235.95,48249.5,0,48196.59357123354,UP,27.580423845097695,13.965543527975619,58.32231622139011,,nan,UP,48241.505,,,48235.55,48315.0,37.58766346220673,55.10906647297497,37.58766346220673,
13,2024-01-01 10:20:00+05:30,48249.4,48260.2,48220.05,48231.1,0,48202.513892671865,UP,25.384132957039956,19.34775791784018,50.63917880857773,,nan,DOWN,48277.795,,,48220.05,48309.2,20.37211331862443,37.756688144769846,20.37211331862443,
14,2024-01-01 10:25:00+05:30,48231.95,48264.25,48227.55,48264.25,0,48208.13819803827,UP,7.131280388980316,22.2222222222196,46.47777400167438,48292.53,DOWN,DOWN,48277.795,45.47857142857122,,48220.05,48291.35,30.648212574054657,29.53599645162861,30.648212574054657,45487.66714285694
15,2024-01-01 10:30:00+05:30,48263.6,48283.75,48247.65,48274.6,0,48213.48128813636,UP,9.017805858703461,23.62626842810373,41.11697435124487,48276.259999999995,UP,DOWN,48277.795,44.808673469387465,,48220.05,48283.75,53.34073926280541,34.787021718494834,53.34073926280541,44817.63520408134
16,2024-01-01 10:35:00+05:30,48275.15,48298.85,48253.3,48295.55,0,48218.55722372954,UP,14.238349603980085,22.729784490695813,32.7678750248109,48181.47,UP,UP,48238.715,44.86162536443091,,48220.05,48298.85,81.14652012416789,55.04515732034266,81.14652012416789,44870.5976895038
17,2024-01-01 10:40:00+05:30,48294.65,48336.2,48287.7,48319.85,0,48223.37936254306,UP,28.771531326899023,8.8207457883766,34.80834338666441,48197.729999999996,UP,UP,48270.55,45.12150926697156,,48220.05,48336.2,89.12378348865327,74.53701429187554,89.12378348865327,45130.533568824954
18,2024-01-01 10:45:00+05:30,48330.05,48337.15,48311.35,48327.8,0,48229.02039441591,UP,29.471466870933337,8.923783990806745,38.8549002520402,48206.32,UP,UP,48285.72,43.74140146218809,,48227.55,48337.15,91.0681785965013,87.11282740310749,91.0681785965013,43750.14974248053
19,2024-01-01 10:50:00+05:30,48328.45,48343.1,48315.6,48330.3,0,48234.42687469511,UP,31.847867844796458,6.108336534765614,43.86106067780577,48218.38,UP,UP,48292.659999999996,42.581301357746085,,48247.65,48343.1,87.9940635532336,89.39534187946272,87.9940635532336,42589.81761801764
20,2024-01-01 10:55:00+05:30,48332.0,48335.35,48307.2,48319.0,0,48239.86053096036,UP,33.387031816352355,3.383004430125494,53.59028305572893,48219.82,UP,UP,48292.659999999996,41.550494117907185,,48253.3,48343.1,83.74046641081377,87.60090285351623,83.74046641081377,41558.804216730765
21,2024-01-01 11:00:00+05:30,48322.25,48341.9,48302.45,48306.05,0,48245.02250441234,UP,34.01712806213919,3.345947022506017,57.9729272405903,48221.770000000004,UP,UP,48292.659999999996,41.40045882377127,,48287.7,48343.1,64.29172160419013,78.6754171894125,64.29172160419013,41408.73891553602
22,2024-01-01 11:05:00+05:30,48305.7,48354.75,48303.6,48346.7,0,48249.926379191726,UP,29.594137542276695,3.156708004510061,63.11180701608225,48238.78,UP,UP,48294.765,42.09685462207342,21.07769013584766,48302.45,48354.75,63.6311192646603,70.55443575988807,63.6311192646603,42105.27399299784
23,2024-01-01 11:10:00+05:30,48348.15,48367.15,48328.0,48332.5,0,48255.16756023214,UP,29.283788987292837,3.23450134770931,71.27423066728024,48253.87,UP,UP,48310.494999999995,41.886365006211136,17.613555917276244,48302.45,48367.15,54.72530188354353,60.88271425079799,54.72530188354353,41894.74227921238
24,2024-01-01 11:15:00+05:30,48329.2,48337.25,48300.2,48314.7,0,48260.766682220536,UP,15.589123867070331,14.582074521652466,64.16941398272077,48253.87,UP,UP,48310.494999999995,41.54091036291055,9.126546638122818,48300.2,48367.15,50.903705221699234,56.42004212330102,50.903705221699234,41549.21854498314
25,2024-01-01 11:20:00+05:30,48313.05,48325.2,48310.5,48313.8,0,48266.085848109506,UP,15.918195235082694,15.26460046384273,56.823671317263106,48261.73,UP,UP,48310.494999999995,39.623702479845306,4.549088262647274,48300.2,48367.15,29.47225066266141,45.0337525893014,29.47225066266141,39631.627220341274
26,2024-01-01 11:25:00+05:30,48316.7,48335.3,48307.0,48333.7,0,48271.13905570403,UP,17.60874133221546,15.213280100862617,48.17860992942844,48261.840000000004,UP,UP,48310.494999999995,38.814866588427996,8.233196086192038,48300.2,48367.15,30.669653970625745,37.01520328499547,30.669653970625745,38822.629561745685
27,2024-01-01 11:30:00+05:30,48335.4,48339.65,48309.55,48312.85,0,48275.93960291883,UP,19.278866194249936,11.588161734056648,40.08096332963081,48261.840000000004,UP,UP,48310.494999999995,38.192376117825894,2.6285196069875383,48300.2,48367.15,29.748568583521728,29.963491072269633,29.748568583521728,38200.01459304946
28,2024-01-01 11:35:00+05:30,48313.3,48323.35,48288.0,48311.85,0,48280.500122772886,UP,16.83630195080741,20.928753180663787,29.90197138792004,48262.44,UP,UP,48310.494999999995,37.9893492522668,-0.17620294539665338,48288.0,48339.65,38.36940823378451,32.929210262644,38.36940823378451,37996.94712211726
29,2024-01-01 11:40:00+05:30,48307.75,48326.15,48302.8,48308.2,0,48284.832616634245,UP,14.25480769231189,23.725961538464336,21.932516715704207,48265.11,UP,DOWN,48334.775,36.943681448533354,-2.3754716718103737,48288.0,48339.65,34.7267578425733,34.28157821995985,34.7267578425733,36951.07018482306
30,2024-01-01 11:45:00+05:30,48307.2,48323.45,48303.85,48316.2,0,48288.0,UP,9.153621650309123,26.187317590876404,17.37417761029451,48268.41,UP,DOWN,48334.775,35.704847059352296,-0.617631995191914,48288.0,48339.65,46.62794449821922,39.908036858192354,46.62794449821922,35711.98802876417
31,2024-01-01 11:50:00+05:30,48316.8,48338.5,48312.05,48325.65,0,48291.9575,UP,18.161371942654917,12.11695248805396,19.74918847945486,48272.23,UP,DOWN,48334.775,35.04378655511264,2.9822670749781537,48288.0,48339.65,55.53404323975038,45.62958186018097,55.53404323975038,35050.79531242367
32,2024-01-01 11:55:00+05:30,48327.55,48333.25,48314.45,48324.4,0,48295.717124999996,UP,17.752129705969057,11.843913162958646,22.30159547625817,48278.17,UP,DOWN,48334.775,33.883516086890516,3.748999995550548,48288.0,48338.5,66.52398250473526,56.22865674756829,66.52398250473526,33890.292790107895
33,2024-01-01 12:00:00+05:30,48325.9,48327.8,48295.1,48303.5,0,48367.15,DOWN,11.913066809769004,21.947947410787105,25.49261886772184,48278.17,UP,DOWN,48334.775,33.79897922354151,-2.5892068357788958,48295.1,48338.5,54.776176240490976,58.94473399499221,54.776176240490976,33805.739019386216
34,2024-01-01 12:05:00+05:30,48302.35,48329.15,48287.55,48325.5,0,48363.5475,DOWN,9.021986353300962,24.48824867323601,28.5266543798102,48278.17,UP,DOWN,48334.775,34.35619499328844,1.7344311152701266,48287.55,48338.5,55.30627854643527,58.86881243055384,55.30627854643527,34363.0662322871
35,2024-01-01 12:10:00+05:30,48320.95,48361.15,48320.85,48354.8,0,48287.55,UP,24.580867850101136,13.26429980275828,31.250321734593104,48278.17,UP,UP,48309.03,34.78075249376805,12.080443184160686,48287.55,48361.15,61.73730344240278,57.27325274310968,61.73730344240278,34787.7086442668
36,2024-01-01 12:15:00+05:30,48350.95,48362.2,48305.75,48311.25,0,48287.55,UP,19.944891903349987,17.80415430266743,28.498073520830605,48278.17,UP,UP,48309.03,36.328555887070124,1.94580369329924,48287.55,48362.2,65.86840989617492,60.970663961670994,65.86840989617492,36335.82159824754
37,2024-01-01 12:20:00+05:30,48311.6,48315.6,48295.0,48301.8,0,48291.2825,UP,19.86070071760347,22.26677923174015,22.428534184758444,48278.17,UP,DOWN,48343.630000000005,35.20508760942216,-5.137632472375117,48287.55,48362.2,47.40317435471878,58.336295897765496,47.40317435471878,35212.128626944046
38,2024-01-01 12:25:00+05:30,48302.4,48312.4,48286.8,48295.8,0,48362.2,DOWN,13.556449904681045,25.82080067781786,24.026093828169646,48278.17,UP,DOWN,48336.51,34.51900992303476,-9.257243691405165,48286.8,48362.2,20.924526659335402,44.73203697007637,20.924526659335402,34525.91372501937
39,2024-01-01 12:30:00+05:30,48300.45,48321.8,48275.3,48317.65,0,48358.43,DOWN,12.132701421800947,27.469194312792343,26.70663721097015,48278.17,UP,DOWN,48336.44,35.374794928532275,-3.424363809877832,48275.3,48362.2,26.586533040733702,31.638078018262632,26.586533040733702,35381.86988751798
40,2024-01-01 12:35:00+05:30,48318.65,48319.8,48296.9,48307.45,0,48354.2735,DOWN,12.60090569009662,20.909627879500643,26.015045835164567,48278.17,UP,DOWN,48336.44,34.48373814792293,-3.8087754762818804,48275.3,48362.2,32.555688164592006,26.68891595488704,32.555688164592006,34490.63489555252
41,2024-01-01 12:40:00+05:30,48310.55,48316.15,48293.15,48311.45,0,48350.324825,DOWN,13.596770766942937,20.947524962819607,22.461526783492104,48278.17,UP,DOWN,48332.37,33.66347113735701,-2.381662595209491,48275.3,48321.8,54.49088681836238,37.8777026745627,54.49088681836238,33670.20383158448
42,2024-01-01 12:45:00+05:30,48315.85,48327.95,48299.45,48312.1,0,48346.57358375,DOWN,5.278461194361827,22.053231939161975,26.95760039592768,48278.17,UP,DOWN,48332.37,33.294651770402936,-1.37765118326206,48275.3,48327.95,61.54467326736611,49.530416083440166,61.54467326736611,33301.31070075702
43,2024-01-01 12:50:00+05:30,48311.5,48322.05,48297.5,48320.15,0,48343.0099045625,DOWN,6.157057135400754,18.86250978345625,33.40204229396652,48278.17,UP,DOWN,48332.37,32.67003378680293,1.5767184998403536,48275.3,48327.95,77.60755241041765,64.54770416538206,77.60755241041765,32676.567793560294
44,2024-01-01 12:55:00+05:30,48319.6,48323.75,48297.5,48312.75,0,48339.62440933438,DOWN,6.842372022297276,12.873796249363306,36.95630469317157,48278.17,UP,DOWN,48332.37,32.21145994488844,0.3807945231019403,48293.15,48327.95,70.46752027595238,69.87324865124539,70.46752027595238,32217.902236877417
45,2024-01-01 13:00:00+05:30,48311.85,48327.9,48294.4,48319.85,0,48336.40818886766,DOWN,8.601364522414134,8.38206627680152,32.69137196559668,48278.17,UP,DOWN,48332.37,32.30349852025355,1.9943454800959444,48293.15,48327.95,72.74372073223007,73.60626447286671,72.74372073223007,32309.9592199576
46,2024-01-01 13:05:00+05:30,48318.6,48334.25,48305.45,48313.65,0,48275.3,UP,12.799999999995624,3.03999999999833,35.96130027142911,48278.17,UP,DOWN,48332.37,32.053248625949934,0.5803313148790039,48294.4,48334.25,60.450708355569056,67.88731645458385,60.450708355569056,32059.659275675123
47,2024-01-01 13:10:00+05:30,48316.55,48321.75,48301.55,48307.7,0,48278.247500000005,UP,12.987012987008848,5.19480519480039,38.54169788288726,48278.17,UP,DOWN,48332.37,31.206588009810446,-1.828307482690434,48294.4,48334.25,52.80181427479261,61.99874778753059,52.80181427479261,31212.829327412408
48,2024-01-01 13:15:00+05:30,48311.2,48314.9,48283.5,48293.75,0,48281.04762500001,UP,12.422360248443159,12.370600414075383,35.531634379329645,48278.17,UP,DOWN,48327.229999999996,31.220403151966945,-6.793932253451203,48283.5,48334.25,33.959449742772485,49.0706574577114,33.959449742772485,31226.64723259734
49,2024-01-01 13:20:00+05:30,48298.05,48310.55,48291.35,48302.3,0,48283.5,UP,6.634040239258569,12.996193583465496,31.3938025053027,48278.17,UP,DOWN,48327.229999999996,30.36180292682676,-5.535788936409517,48283.5,48334.25,30.20551204949462,38.98892535568658,30.20551204949462,30367.875287412124
50,2024-01-01 13:25:00+05:30,48301.05,48316.25,48294.05,48308.55,0,48283.5,UP,9.859542825664496,12.090333241529462,25.591094936457246,48278.17,UP,DOWN,48327.229999999996,29.77881700348178,-2.603952715951891,48283.5,48334.25,35.53366174056212,33.232874510943084,35.53366174056212,29784.772766882477
51,2024-01-01 13:30:00+05:30,48307.55,48319.7,48300.8,48308.2,0,48286.0375,UP,11.280137772671933,12.600459242248826,22.01075015270545,48278.17,UP,DOWN,48327.229999999996,29.001758646089808,-1.275822956173215,48283.5,48321.75,50.32636809513205,38.6885139617296,50.32636809513205,29007.558997819026
52,2024-01-01 13:35:00+05:30,48310.35,48334.9,48298.8,48300.5,0,48288.448124999995,UP,17.36425339366394,12.415158371039384,24.200455164028323,48278.17,UP,DOWN,48327.229999999996,29.508775885654718,-2.9269887566479156,48283.5,48334.9,49.00289975703651,44.95430986424356,49.00289975703651,29514.67764083185
53,2024-01-01 13:40:00+05:30,48298.2,48325.2,48296.85,48296.85,0,48290.77071875,UP,13.80776864190516,13.552594272754542,15.531381002724403,48278.17,UP,DOWN,48327.229999999996,29.42600617953642,-4.389756201177079,48291.35,48334.9,36.75941841422203,45.36289542213021,36.75941841422203,29431.891380772326
54,2024-01-01 13:45:00+05:30,48306.9,48324.6,48296.25,48319.55,0,48292.9771828125,UP,13.197831978319515,11.165311653120128,10.60073243628408,48278.17,UP,DOWN,48327.229999999996,29.34914859528371,2.274112441133184,48294.05,48334.9,36.042197485326085,40.601505218861554,36.042197485326085,29355.01842500277
55,2024-01-01 13:50:00+05:30,48319.4,48332.8,48292.6,48312.6,0,48334.9,DOWN,16.839110191414196,1.3191929643057256,22.78092060811992,48278.17,UP,DOWN,48327.229999999996,30.124209409906616,2.6272486539382953,48292.6,48334.9,40.77799545731833,37.859870452288824,40.77799545731833,30130.2342517886
56,2024-01-01 13:55:00+05:30,48311.75,48336.75,48299.9,48333.7,0,48292.6,UP,17.30267835980174,1.2088172552751997,30.570898957184916,48278.17,UP,UP,48291.53,30.60462302348461,8.835778273671167,48292.6,48336.75,67.59885240612937,48.139681782924605,67.59885240612937,30610.743948089308
57,2024-01-01 14:00:00+05:30,48330.05,48351.0,48320.55,48342.0,0,48292.6,UP,20.552007299272358,1.1633211678845934,41.87412790246149,48278.17,UP,UP,48302.935000000005,30.59357852180693,12.925612294195162,48292.6,48351.0,74.98736590076051,61.1214045880694,74.98736590076051,30599.697237511293
58,2024-01-01 14:05:00+05:30,48340.25,48369.9,48321.1,48329.65,0,48295.52,UP,24.287434765157617,1.023685266962234,54.21446153789592,48279.990000000005,UP,UP,48308.57,31.89403719882093,9.563984672990046,48292.6,48369.9,75.20363870931163,72.59661900540051,75.20363870931163,31900.416006260693
59,2024-01-01 14:10:00+05:30,48327.9,48364.15,48313.3,48357.0,0,48299.238999999994,UP,17.168845935191644,3.922683342807883,60.812183140110506,48279.990000000005,UP,UP,48308.57,33.24803454176219,15.46793515720492,48292.6,48369.9,71.94365190475382,74.044885504942,71.94365190475382,33254.68414867054
60,2024-01-01 14:15:00+05:30,48352.6,48400.95,48344.55,48382.45,0,48302.77204999999,UP,28.126070572113797,2.8776978417246815,72.31272908316315,48301.54,UP,UP,48328.08,34.901746360207326,23.917721835168777,48299.9,48400.95,70.97804872896677,72.70844644767742,70.97804872896677,34908.72670947937
61,2024-01-01 14:20:00+05:30,48387.5,48435.15,48383.0,48427.9,0,48307.68094749999,UP,36.774703557313174,2.4664031620539553,83.61085614784953,48331.07000000001,UP,UP,48361.235,36.1730501916214,38.54086432283657,48313.3,48435.15,86.35135514508966,76.42435192627009,86.35135514508966,36180.28480165973
62,2024-01-01 14:25:00+05:30,48425.35,48438.85,48394.1,48416.5,0,48314.05440012499,UP,34.85037406483702,2.431421446382712,83.82320418628747,48331.07000000001,UP,UP,48365.775,36.785689463648445,37.11603488562105,48313.3,48438.85,85.98020682641173,81.10320356682273,85.98020682641173,36793.04660154118
63,2024-01-01 14:30:00+05:30,48410.2,48423.1,48379.9,48405.8,0,48320.29418011874,UP,32.96652911508497,6.724744001220577,80.84819376390062,48331.07000000001,UP,UP,48365.775,37.24385450195906,29.624499622172152,48313.3,48438.85,83.3080717582355,85.21321124324564,83.3080717582355,37251.303272859455
64,2024-01-01 14:35:00+05:30,48407.25,48422.55,48372.9,48384.95,0,48326.221971112805,UP,27.02468601125998,8.373033059042253,75.62047461751727,48331.07000000001,UP,UP,48365.775,38.130007751819235,17.41043555457145,48344.55,48438.85,66.23871578698089,78.50899812387605,66.23871578698089,38137.6337533696
65,2024-01-01 14:40:00+05:30,48385.4,48449.7,48380.05,48437.25,0,48331.85337255716,UP,27.736928104573554,7.897603485837018,70.44379672832325,48331.07000000001,UP,UP,48365.775,40.38143576954602,26.47376637207344,48372.9,48449.7,66.76896083377578,72.10524945966408,66.76896083377578,40389.51205669993
66,2024-01-01 14:45:00+05:30,48436.15,48437.8,48399.3,48429.05,0,48337.7457039293,UP,28.702268564180294,5.974355361419645,70.83511500150904,48331.07000000001,UP,UP,48369.4,40.24704750029274,24.991722061866312,48372.9,48449.7,66.58101176799968,66.52956279625214,66.58101176799968,40255.096909792795
67,2024-01-01 14:50:00+05:30,48429.55,48431.85,48398.05,48400.8,0,48343.34341873284,UP,19.57863054928429,6.756960120390543,66.15643645826727,48331.07000000001,UP,UP,48369.4,39.78654410741437,13.42473213159974,48372.9,48449.7,64.4097222222265,65.91989827466733,64.4097222222265,39794.50141623586
68,2024-01-01 14:55:00+05:30,48402.1,48414.35,48395.15,48406.2,0,48348.6612477962,UP,10.326359832633564,8.485355648535492,55.06457710447099,48331.07000000001,UP,UP,48369.4,38.31607667117028,9.075462946333573,48372.9,48449.7,50.933159722224474,60.64129790415023,50.933159722224474,38323.73988650452
69,2024-01-01 15:00:00+05:30,48404.85,48435.0,48318.2,48376.05,0,48449.7,DOWN,7.32200647249057,27.588996763755695,50.93554577507717,48331.07000000001,UP,UP,48369.4,43.92207119465832,-2.6167910224030493,48318.2,48449.7,41.226631812422504,52.189837918957835,41.226631812422504,43930.855608897255
70,2024-01-01 15:05:00+05:30,48374.4,48374.4,48192.85,48194.4,0,48443.125,DOWN,5.315191855911201,41.78739232576471,52.55221344085903,48367.369999999995,UP,DOWN,48361.925,53.87049468075447,-61.5270135076571,48192.85,48437.8,29.328184212571262,40.495991915739424,29.328184212571262,53881.268779690625
71,2024-01-01 15:10:00+05:30,48191.65,48234.15,48164.15,48213.65,0,48435.0,DOWN,5.111550409487806,44.27186293890691,56.35318956826797,48345.299999999996,DOWN,DOWN,48283.75,55.02260220355772,-73.16340115099592,48164.15,48435.0,20.966992016707497,30.507269347233763,20.966992016707497,55033.60672399843
72,2024-01-01 15:15:00+05:30,48217.25,48240.1,48170.25,48184.3,0,48421.4575,DOWN,1.119789216147004,44.25519902136108,61.98031132531979,48345.299999999996,DOWN,DOWN,48283.75,56.08170204616063,-79.30661609322851,48164.15,48435.0,8.782707598291951,19.69262794252358,8.782707598291951,56092.918386569865
73,2024-01-01 15:20:00+05:30,48187.75,48193.8,48061.15,48064.4,0,48408.592124999996,DOWN,0.9512390087925003,55.03597122302158,66.41737980159407,48266.95,DOWN,DOWN,48241.975000000006,61.550866185720686,-109.80324046079477,48061.15,48435.0,8.861557738153461,12.870419117717645,8.861557738153461,61563.17635895783
74,2024-01-01 15:25:00+05:30,48065.75,48080.1,48047.35,48064.3,0,48391.22001875,DOWN,0.9528384978776601,57.1382816878854,73.27934973084754,48249.53,DOWN,DOWN,48161.415,59.49366145816921,-111.05156616174645,48047.35,48374.4,4.497189526588671,7.380484954344705,4.497189526588671,59505.56019046084
75,2024-01-02 09:15:00+05:30,48194.8,48211.9,48069.4,48085.6,0,48374.0265178125,DOWN,18.297137543999327,47.00803612937487,78.16188191770881,48249.53,DOWN,DOWN,48161.415,65.78697135401416,-94.05573982595524,48047.35,48240.1,8.632128124799854,7.330291796514004,8.632128124799854,65800.12874828496
76,2024-01-02 09:20:00+05:30,48084.75,48132.35,48074.0,48086.05,0,48357.692691921875,DOWN,19.837269585253413,39.88335253456171,74.66375779385926,48249.53,DOWN,DOWN,48161.415,65.25575911444162,-77.71683530903829,48047.35,48240.1,15.034957588680067,9.38809174668954,15.034957588680067,65268.81026626451
77,2024-01-02 09:25:00+05:30,48088.65,48193.2,48085.35,48180.15,0,48342.17555732578,DOWN,32.08141507148049,24.489136580243862,65.51939792173503,48249.53,DOWN,UP,48050.08,68.2982048919814,-35.17958997136884,48047.35,48211.9,40.209043963394315,21.292043225624756,40.209043963394315,68311.8645329598
78,2024-01-02 09:30:00+05:30,48177.35,48187.8,48134.3,48145.05,0,48327.43427945949,DOWN,32.95992033856111,20.396647581113992,57.554735856126506,48249.53,DOWN,UP,48081.04,67.24119025683987,-25.176732839165197,48047.35,48211.9,53.38560811804214,36.20986989003885,53.38560811804214,67254.63849489125
79,2024-01-02 09:35:00+05:30,48145.65,48207.4,48128.6,48206.9,0,48313.430065486515,DOWN,34.70973017170891,20.098119378577508,47.782652417980174,48249.53,DOWN,UP,48081.04,68.06681952420867,-0.10291670237347716,48069.4,48211.9,78.85674380420882,57.483798628548435,78.85674380420882,68080.43288811352
80,2024-01-02 09:40:00+05:30,48204.6,48219.6,48169.4,48178.35,0,48300.12606221219,DOWN,42.42510159720233,2.6084491068902795,46.61316501197796,48249.53,DOWN,UP,48124.76,66.79061812962213,1.3719014225789579,48074.0,48219.6,75.84474485157612,69.3623655912757,75.84474485157612,66803.97625324805
81,2024-01-02 09:45:00+05:30,48178.6,48193.85,48160.8,48182.3,0,48287.48725910158,DOWN,42.40105790119973,1.6246339850757883,46.02746583131553,48249.53,DOWN,UP,48124.76,64.38057397750596,3.0096385303040734,48085.35,48219.6,80.12539967057118,78.27562944211873,80.12539967057118,64393.450092301464
82,2024-01-02 09:50:00+05:30,48187.8,48191.3,48127.95,48131.7,0,48275.4803961465,DOWN,20.81554706807335,9.312514041789374,45.20121728348465,48249.53,DOWN,UP,48124.76,64.30696155054167,-11.816230479635124,48127.95,48219.6,49.32554132312044,68.43189528175593,49.32554132312044,64319.82294285178
83,2024-01-02 09:55:00+05:30,48131.9,48137.3,47894.45,47927.35,0,48264.07387633918,DOWN,14.715692503175559,43.670584498094314,47.49057645532527,48181.26,DOWN,DOWN,48109.525,77.06003572550341,-77.86995503564685,47894.45,48219.6,28.808691604844682,52.75321086617877,28.808691604844682,77075.44773264852
84,2024-01-02 10:00:00+05:30,47924.55,47990.8,47900.6,47972.1,0,48245.59268252222,DOWN,5.1965029822689806,44.930141351417454,56.897090930463165,48175.94,DOWN,DOWN,48041.63,77.99860460225348,-83.07944935448904,47894.45,48219.6,12.697115159154173,30.277116029039775,12.697115159154173,78014.20432317394
85,2024-01-02 10:05:00+05:30,47974.35,48029.8,47971.0,48002.35,0,48228.03554839611,DOWN,11.47023086269647,44.54434993924632,61.96847299499403,48151.39,DOWN,DOWN,48041.63,76.62727570209272,-67.78030214658065,47894.45,48193.85,23.34614553487209,21.61731743295699,23.34614553487209,76642.60115723313
86,2024-01-02 10:10:00+05:30,48002.6,48013.7,47922.35,47968.65,0,48211.35627097631,DOWN,8.129564941250598,51.38139091775176,68.54262405164111,48151.39,DOWN,DOWN,48041.63,77.67889886622886,-64.99261304875108,47894.45,48191.3,28.305272944857492,21.44951121296126,28.305272944857492,77694.43464600212
87,2024-01-02 10:15:00+05:30,47967.6,47984.55,47928.6,47949.25,0,48195.51095742749,DOWN,6.136417276374625,50.916528990637545,67.1245044614766,48151.39,DOWN,DOWN,48041.63,76.12683466149853,-63.19827610474749,47894.45,48137.3,27.866634281251823,26.50601758699381,27.866634281251823,76142.06002843083
88,2024-01-02 10:20:00+05:30,47945.5,47968.2,47912.45,47913.2,0,48180.45790955611,DOWN,5.924800607671661,50.307633877705705,65.1684833634682,48137.5,DOWN,DOWN,48010.735,74.6713464713915,-66.97571371666709,47900.6,48029.8,19.104493556733747,25.092133594281027,19.104493556733747,74686.28074068579
89,2024-01-02 10:25:00+05:30,47917.85,47932.0,47874.1,47879.95,0,48166.15751407831,DOWN,5.974264705882193,51.57015931372433,71.03355887882432,48122.18,DOWN,DOWN,47967.00000000001,73.4733931520065,-71.76411738977185,47874.1,48029.8,12.02497232821384,19.665366722066477,12.02497232821384,73488.0878306369
90,2024-01-02 10:30:00+05:30,47880.85,47940.45,47877.8,47908.7,0,48151.55463837439,DOWN,10.040203131611618,21.82606855691921,69.23262230696062,48106.21,DOWN,DOWN,47967.00000000001,72.70029364114848,-57.878067120036576,47874.1,48013.7,12.764882567159935,14.63144948403585,12.764882567159935,72714.8336998767
91,2024-01-02 10:35:00+05:30,47904.05,47917.45,47824.5,47831.65,0,48137.68190645568,DOWN,9.982118439044333,32.912590722626454,65.5456328178557,48063.53,DOWN,DOWN,47936.015,74.14670123820909,-69.65084030013531,47824.5,47984.55,11.00322655731599,11.931027150896597,11.00322655731599,74161.53057845673
92,2024-01-02 10:40:00+05:30,47826.65,47899.5,47818.45,47894.45,0,48122.02281113289,DOWN,1.6981511254013495,32.65675241157712,69.98399214581707,48052.12,DOWN,DOWN,47929.034999999996,74.63979400690866,-48.554865542166226,47818.45,47968.2,26.66790210841145,16.8120037442958,26.66790210841145,74654.72196571005
93,2024-01-02 10:45:00+05:30,47893.55,47931.2,47880.85,47929.2,0,48106.844170576245,DOWN,8.79325448970528,24.93429697766233,66.43804655306639,48051.49,DOWN,UP,47837.045,72.9048087207008,-24.83598908476415,47818.45,47940.45,48.66576485443078,28.778964506719415,48.66576485443078,72919.38968244495
